Timestamp,Hour,Day,Weekday,Is_Weekend,Consumption_Liters
2024-10-11 21:00:00,21,285,4,0,7.78
2024-10-11 22:00:00,22,285,4,0,7.34
2024-10-11 23:00:00,23,285,4,0,2.25
2024-10-12 00:00:00,0,286,5,1,0.74
2024-10-12 01:00:00,1,286,5,1,0.61
2024-10-12 02:00:00,2,286,5,1,1.54
2024-10-12 03:00:00,3,286,5,1,1.64
2024-10-12 04:00:00,4,286,5,1,1.69
2024-10-12 05:00:00,5,286,5,1,3.4
2024-10-12 06:00:00,6,286,5,1,5.23
2024-10-12 07:00:00,7,286,5,1,5.05
2024-10-12 08:00:00,8,286,5,1,3.24
2024-10-12 09:00:00,9,286,5,1,4.32
2024-10-12 10:00:00,10,286,5,1,2.33
2024-10-12 11:00:00,11,286,5,1,4.71
2024-10-12 12:00:00,12,286,5,1,2.41
2024-10-12 13:00:00,13,286,5,1,3.09
2024-10-12 14:00:00,14,286,5,1,3.61
2024-10-12 15:00:00,15,286,5,1,2.32
2024-10-12 16:00:00,16,286,5,1,3.7
2024-10-12 17:00:00,17,286,5,1,2.95
2024-10-12 18:00:00,18,286,5,1,5.14
2024-10-12 19:00:00,19,286,5,1,8.19
2024-10-12 20:00:00,20,286,5,1,3.15
2024-10-12 21:00:00,21,286,5,1,5.4
2024-10-12 22:00:00,22,286,5,1,6.88
2024-10-12 23:00:00,23,286,5,1,2.44
2024-10-13 00:00:00,0,287,6,1,1.0
2024-10-13 01:00:00,1,287,6,1,0.21
2024-10-13 02:00:00,2,287,6,1,0.73
2024-10-13 03:00:00,3,287,6,1,1.16
2024-10-13 04:00:00,4,287,6,1,1.41
2024-10-13 05:00:00,5,287,6,1,1.08
2024-10-13 06:00:00,6,287,6,1,10.63
2024-10-13 07:00:00,7,287,6,1,3.99
2024-10-13 08:00:00,8,287,6,1,5.94
2024-10-13 09:00:00,9,287,6,1,7.57
2024-10-13 10:00:00,10,287,6,1,4.16
2024-10-13 11:00:00,11,287,6,1,2.72
2024-10-13 12:00:00,12,287,6,1,3.95
2024-10-13 13:00:00,13,287,6,1,1.79
2024-10-13 14:00:00,14,287,6,1,3.25
2024-10-13 15:00:00,15,287,6,1,3.5
2024-10-13 16:00:00,16,287,6,1,1.35
2024-10-13 17:00:00,17,287,6,1,7.55
2024-10-13 18:00:00,18,287,6,1,6.55
2024-10-13 19:00:00,19,287,6,1,7.75
2024-10-13 20:00:00,20,287,6,1,7.73
2024-10-13 21:00:00,21,287,6,1,6.1
2024-10-13 22:00:00,22,287,6,1,6.66
2024-10-13 23:00:00,23,287,6,1,3.09
2024-10-14 00:00:00,0,288,0,0,0.4
2024-10-14 01:00:00,1,288,0,0,1.72
2024-10-14 02:00:00,2,288,0,0,0.94
2024-10-14 03:00:00,3,288,0,0,0.73
2024-10-14 04:00:00,4,288,0,0,2.34
2024-10-14 05:00:00,5,288,0,0,1.32
2024-10-14 06:00:00,6,288,0,0,5.62
2024-10-14 07:00:00,7,288,0,0,6.14
2024-10-14 08:00:00,8,288,0,0,5.33
2024-10-14 09:00:00,9,288,0,0,5.85
2024-10-14 10:00:00,10,288,0,0,1.68
2024-10-14 11:00:00,11,288,0,0,3.94
2024-10-14 12:00:00,12,288,0,0,1.77
2024-10-14 13:00:00,13,288,0,0,4.26
2024-10-14 14:00:00,14,288,0,0,2.47
2024-10-14 15:00:00,15,288,0,0,3.04
2024-10-14 16:00:00,16,288,0,0,2.45
2024-10-14 17:00:00,17,288,0,0,3.79
2024-10-14 18:00:00,18,288,0,0,5.97
2024-10-14 19:00:00,19,288,0,0,5.77
2024-10-14 20:00:00,20,288,0,0,6.57
2024-10-14 21:00:00,21,288,0,0,6.49
2024-10-14 22:00:00,22,288,0,0,5.32
2024-10-14 23:00:00,23,288,0,0,2.09
2024-10-15 00:00:00,0,289,1,0,1.09
2024-10-15 01:00:00,1,289,1,0,0.3
2024-10-15 02:00:00,2,289,1,0,0.91
2024-10-15 03:00:00,3,289,1,0,1.7
2024-10-15 04:00:00,4,289,1,0,1.3
2024-10-15 05:00:00,5,289,1,0,0.61
2024-10-15 06:00:00,6,289,1,0,8.35
2024-10-15 07:00:00,7,289,1,0,5.77
2024-10-15 08:00:00,8,289,1,0,5.03
2024-10-15 09:00:00,9,289,1,0,4.64
2024-10-15 10:00:00,10,289,1,0,3.56
2024-10-15 11:00:00,11,289,1,0,3.65
2024-10-15 12:00:00,12,289,1,0,2.2
2024-10-15 13:00:00,13,289,1,0,4.19
2024-10-15 14:00:00,14,289,1,0,2.74
2024-10-15 15:00:00,15,289,1,0,3.43
2024-10-15 16:00:00,16,289,1,0,2.12
2024-10-15 17:00:00,17,289,1,0,3.21
2024-10-15 18:00:00,18,289,1,0,6.66
2024-10-15 19:00:00,19,289,1,0,6.87
2024-10-15 20:00:00,20,289,1,0,7.19
2024-10-15 21:00:00,21,289,1,0,6.08
2024-10-15 22:00:00,22,289,1,0,3.9
2024-10-15 23:00:00,23,289,1,0,1.91
2024-10-16 00:00:00,0,290,2,0,1.34
2024-10-16 01:00:00,1,290,2,0,1.17
2024-10-16 02:00:00,2,290,2,0,1.24
2024-10-16 03:00:00,3,290,2,0,1.4
2024-10-16 04:00:00,4,290,2,0,0.48
2024-10-16 05:00:00,5,290,2,0,1.42
2024-10-16 06:00:00,6,290,2,0,6.87
2024-10-16 07:00:00,7,290,2,0,4.68
2024-10-16 08:00:00,8,290,2,0,6.02
2024-10-16 09:00:00,9,290,2,0,5.13
2024-10-16 10:00:00,10,290,2,0,3.32
2024-10-16 11:00:00,11,290,2,0,3.64
2024-10-16 12:00:00,12,290,2,0,3.23
2024-10-16 13:00:00,13,290,2,0,2.73
2024-10-16 14:00:00,14,290,2,0,3.27
2024-10-16 15:00:00,15,290,2,0,2.41
2024-10-16 16:00:00,16,290,2,0,2.03
2024-10-16 17:00:00,17,290,2,0,1.53
2024-10-16 18:00:00,18,290,2,0,7.81
2024-10-16 19:00:00,19,290,2,0,6.61
2024-10-16 20:00:00,20,290,2,0,6.89
2024-10-16 21:00:00,21,290,2,0,6.33
2024-10-16 22:00:00,22,290,2,0,4.1
2024-10-16 23:00:00,23,290,2,0,2.71
2024-10-17 00:00:00,0,291,3,0,0.81
2024-10-17 01:00:00,1,291,3,0,0.0
2024-10-17 02:00:00,2,291,3,0,0.9
2024-10-17 03:00:00,3,291,3,0,1.64
2024-10-17 04:00:00,4,291,3,0,0.57
2024-10-17 05:00:00,5,291,3,0,0.86
2024-10-17 06:00:00,6,291,3,0,4.65
2024-10-17 07:00:00,7,291,3,0,4.12
2024-10-17 08:00:00,8,291,3,0,5.14
2024-10-17 09:00:00,9,291,3,0,7.38
2024-10-17 10:00:00,10,291,3,0,2.39
2024-10-17 11:00:00,11,291,3,0,3.19
2024-10-17 12:00:00,12,291,3,0,3.02
2024-10-17 13:00:00,13,291,3,0,5.69
2024-10-17 14:00:00,14,291,3,0,2.74
2024-10-17 15:00:00,15,291,3,0,2.84
2024-10-17 16:00:00,16,291,3,0,3.58
2024-10-17 17:00:00,17,291,3,0,3.41
2024-10-17 18:00:00,18,291,3,0,6.69
2024-10-17 19:00:00,19,291,3,0,7.67
2024-10-17 20:00:00,20,291,3,0,8.12
2024-10-17 21:00:00,21,291,3,0,5.69
2024-10-17 22:00:00,22,291,3,0,6.16
2024-10-17 23:00:00,23,291,3,0,0.69
2024-10-18 00:00:00,0,292,4,0,1.16
2024-10-18 01:00:00,1,292,4,0,0.89
2024-10-18 02:00:00,2,292,4,0,0.53
2024-10-18 03:00:00,3,292,4,0,1.54
2024-10-18 04:00:00,4,292,4,0,0.53
2024-10-18 05:00:00,5,292,4,0,1.6
2024-10-18 06:00:00,6,292,4,0,5.49
2024-10-18 07:00:00,7,292,4,0,5.29
2024-10-18 08:00:00,8,292,4,0,4.32
2024-10-18 09:00:00,9,292,4,0,6.12
2024-10-18 10:00:00,10,292,4,0,3.47
2024-10-18 11:00:00,11,292,4,0,3.78
2024-10-18 12:00:00,12,292,4,0,3.48
2024-10-18 13:00:00,13,292,4,0,3.74
2024-10-18 14:00:00,14,292,4,0,2.04
2024-10-18 15:00:00,15,292,4,0,3.22
2024-10-18 16:00:00,16,292,4,0,2.84
2024-10-18 17:00:00,17,292,4,0,3.3
2024-10-18 18:00:00,18,292,4,0,6.95
2024-10-18 19:00:00,19,292,4,0,8.2
2024-10-18 20:00:00,20,292,4,0,5.26
2024-10-18 21:00:00,21,292,4,0,5.59
2024-10-18 22:00:00,22,292,4,0,7.74
2024-10-18 23:00:00,23,292,4,0,1.44
2024-10-19 00:00:00,0,293,5,1,2.23
2024-10-19 01:00:00,1,293,5,1,2.4
2024-10-19 02:00:00,2,293,5,1,1.47
2024-10-19 03:00:00,3,293,5,1,1.45
2024-10-19 04:00:00,4,293,5,1,2.13
2024-10-19 05:00:00,5,293,5,1,1.38
2024-10-19 06:00:00,6,293,5,1,6.16
2024-10-19 07:00:00,7,293,5,1,5.18
2024-10-19 08:00:00,8,293,5,1,5.88
2024-10-19 09:00:00,9,293,5,1,5.51
2024-10-19 10:00:00,10,293,5,1,3.61
2024-10-19 11:00:00,11,293,5,1,2.58
2024-10-19 12:00:00,12,293,5,1,3.99
2024-10-19 13:00:00,13,293,5,1,2.17
2024-10-19 14:00:00,14,293,5,1,2.51
2024-10-19 15:00:00,15,293,5,1,3.11
2024-10-19 16:00:00,16,293,5,1,3.79
2024-10-19 17:00:00,17,293,5,1,2.18
2024-10-19 18:00:00,18,293,5,1,6.85
2024-10-19 19:00:00,19,293,5,1,8.77
2024-10-19 20:00:00,20,293,5,1,5.71
2024-10-19 21:00:00,21,293,5,1,7.43
2024-10-19 22:00:00,22,293,5,1,9.26
2024-10-19 23:00:00,23,293,5,1,2.18
2024-10-20 00:00:00,0,294,6,1,1.02
2024-10-20 01:00:00,1,294,6,1,0.52
2024-10-20 02:00:00,2,294,6,1,0.8
2024-10-20 03:00:00,3,294,6,1,0.68
2024-10-20 04:00:00,4,294,6,1,1.22
2024-10-20 05:00:00,5,294,6,1,0.57
2024-10-20 06:00:00,6,294,6,1,6.17
2024-10-20 07:00:00,7,294,6,1,5.72
2024-10-20 08:00:00,8,294,6,1,5.57
2024-10-20 09:00:00,9,294,6,1,6.25
2024-10-20 10:00:00,10,294,6,1,2.32
2024-10-20 11:00:00,11,294,6,1,3.77
2024-10-20 12:00:00,12,294,6,1,4.85
2024-10-20 13:00:00,13,294,6,1,3.35
2024-10-20 14:00:00,14,294,6,1,2.52
2024-10-20 15:00:00,15,294,6,1,2.93
2024-10-20 16:00:00,16,294,6,1,2.57
2024-10-20 17:00:00,17,294,6,1,4.13
2024-10-20 18:00:00,18,294,6,1,5.86
2024-10-20 19:00:00,19,294,6,1,4.85
2024-10-20 20:00:00,20,294,6,1,6.66
2024-10-20 21:00:00,21,294,6,1,8.75
2024-10-20 22:00:00,22,294,6,1,5.74
2024-10-20 23:00:00,23,294,6,1,2.75
2024-10-21 00:00:00,0,295,0,0,1.29
2024-10-21 01:00:00,1,295,0,0,1.34
2024-10-21 02:00:00,2,295,0,0,1.4
2024-10-21 03:00:00,3,295,0,0,1.36
2024-10-21 04:00:00,4,295,0,0,1.27
2024-10-21 05:00:00,5,295,0,0,0.84
2024-10-21 06:00:00,6,295,0,0,5.17
2024-10-21 07:00:00,7,295,0,0,4.41
2024-10-21 08:00:00,8,295,0,0,4.21
2024-10-21 09:00:00,9,295,0,0,4.72
2024-10-21 10:00:00,10,295,0,0,2.89
2024-10-21 11:00:00,11,295,0,0,3.28
2024-10-21 12:00:00,12,295,0,0,3.93
2024-10-21 13:00:00,13,295,0,0,3.66
2024-10-21 14:00:00,14,295,0,0,3.22
2024-10-21 15:00:00,15,295,0,0,3.83
2024-10-21 16:00:00,16,295,0,0,3.03
2024-10-21 17:00:00,17,295,0,0,3.39
2024-10-21 18:00:00,18,295,0,0,5.62
2024-10-21 19:00:00,19,295,0,0,6.02
2024-10-21 20:00:00,20,295,0,0,5.72
2024-10-21 21:00:00,21,295,0,0,4.19
2024-10-21 22:00:00,22,295,0,0,4.21
2024-10-21 23:00:00,23,295,0,0,5.76
2024-10-22 00:00:00,0,296,1,0,1.13
2024-10-22 01:00:00,1,296,1,0,1.02
2024-10-22 02:00:00,2,296,1,0,0.78
2024-10-22 03:00:00,3,296,1,0,1.49
2024-10-22 04:00:00,4,296,1,0,0.96
2024-10-22 05:00:00,5,296,1,0,1.06
2024-10-22 06:00:00,6,296,1,0,5.08
2024-10-22 07:00:00,7,296,1,0,5.51
2024-10-22 08:00:00,8,296,1,0,3.95
2024-10-22 09:00:00,9,296,1,0,5.7
2024-10-22 10:00:00,10,296,1,0,2.0
2024-10-22 11:00:00,11,296,1,0,1.99
2024-10-22 12:00:00,12,296,1,0,6.65
2024-10-22 13:00:00,13,296,1,0,3.6
2024-10-22 14:00:00,14,296,1,0,4.04
2024-10-22 15:00:00,15,296,1,0,2.82
2024-10-22 16:00:00,16,296,1,0,2.49
2024-10-22 17:00:00,17,296,1,0,3.31
2024-10-22 18:00:00,18,296,1,0,5.74
2024-10-22 19:00:00,19,296,1,0,4.37
2024-10-22 20:00:00,20,296,1,0,5.41
2024-10-22 21:00:00,21,296,1,0,6.22
2024-10-22 22:00:00,22,296,1,0,6.82
2024-10-22 23:00:00,23,296,1,0,1.42
2024-10-23 00:00:00,0,297,2,0,1.12
2024-10-23 01:00:00,1,297,2,0,0.85
2024-10-23 02:00:00,2,297,2,0,1.59
2024-10-23 03:00:00,3,297,2,0,0.76
2024-10-23 04:00:00,4,297,2,0,0.33
2024-10-23 05:00:00,5,297,2,0,0.67
2024-10-23 06:00:00,6,297,2,0,3.12
2024-10-23 07:00:00,7,297,2,0,3.2
2024-10-23 08:00:00,8,297,2,0,3.38
2024-10-23 09:00:00,9,297,2,0,5.45
2024-10-23 10:00:00,10,297,2,0,3.23
2024-10-23 11:00:00,11,297,2,0,3.35
2024-10-23 12:00:00,12,297,2,0,2.6
2024-10-23 13:00:00,13,297,2,0,2.35
2024-10-23 14:00:00,14,297,2,0,4.55
2024-10-23 15:00:00,15,297,2,0,3.09
2024-10-23 16:00:00,16,297,2,0,2.27
2024-10-23 17:00:00,17,297,2,0,4.03
2024-10-23 18:00:00,18,297,2,0,7.56
2024-10-23 19:00:00,19,297,2,0,6.74
2024-10-23 20:00:00,20,297,2,0,5.79
2024-10-23 21:00:00,21,297,2,0,5.03
2024-10-23 22:00:00,22,297,2,0,5.47
2024-10-23 23:00:00,23,297,2,0,2.57
2024-10-24 00:00:00,0,298,3,0,0.65
2024-10-24 01:00:00,1,298,3,0,0.4
2024-10-24 02:00:00,2,298,3,0,1.3
2024-10-24 03:00:00,3,298,3,0,0.97
2024-10-24 04:00:00,4,298,3,0,0.67
2024-10-24 05:00:00,5,298,3,0,0.71
2024-10-24 06:00:00,6,298,3,0,3.02
2024-10-24 07:00:00,7,298,3,0,4.48
2024-10-24 08:00:00,8,298,3,0,6.03
2024-10-24 09:00:00,9,298,3,0,4.08
2024-10-24 10:00:00,10,298,3,0,4.69
2024-10-24 11:00:00,11,298,3,0,2.98
2024-10-24 12:00:00,12,298,3,0,1.32
2024-10-24 13:00:00,13,298,3,0,2.01
2024-10-24 14:00:00,14,298,3,0,0.72
2024-10-24 15:00:00,15,298,3,0,4.48
2024-10-24 16:00:00,16,298,3,0,3.15
2024-10-24 17:00:00,17,298,3,0,2.35
2024-10-24 18:00:00,18,298,3,0,6.75
2024-10-24 19:00:00,19,298,3,0,7.45
2024-10-24 20:00:00,20,298,3,0,6.99
2024-10-24 21:00:00,21,298,3,0,6.96
2024-10-24 22:00:00,22,298,3,0,5.47
2024-10-24 23:00:00,23,298,3,0,1.55
2024-10-25 00:00:00,0,299,4,0,1.25
2024-10-25 01:00:00,1,299,4,0,0.58
2024-10-25 02:00:00,2,299,4,0,0.8
2024-10-25 03:00:00,3,299,4,0,0.6
2024-10-25 04:00:00,4,299,4,0,0.65
2024-10-25 05:00:00,5,299,4,0,1.29
2024-10-25 06:00:00,6,299,4,0,4.25
2024-10-25 07:00:00,7,299,4,0,5.6
2024-10-25 08:00:00,8,299,4,0,6.2
2024-10-25 09:00:00,9,299,4,0,4.45
2024-10-25 10:00:00,10,299,4,0,2.25
2024-10-25 11:00:00,11,299,4,0,3.68
2024-10-25 12:00:00,12,299,4,0,3.19
2024-10-25 13:00:00,13,299,4,0,2.46
2024-10-25 14:00:00,14,299,4,0,2.75
2024-10-25 15:00:00,15,299,4,0,3.25
2024-10-25 16:00:00,16,299,4,0,1.94
2024-10-25 17:00:00,17,299,4,0,4.16
2024-10-25 18:00:00,18,299,4,0,7.05
2024-10-25 19:00:00,19,299,4,0,5.99
2024-10-25 20:00:00,20,299,4,0,7.91
2024-10-25 21:00:00,21,299,4,0,7.66
2024-10-25 22:00:00,22,299,4,0,5.74
2024-10-25 23:00:00,23,299,4,0,1.86
2024-10-26 00:00:00,0,300,5,1,1.07
2024-10-26 01:00:00,1,300,5,1,1.38
2024-10-26 02:00:00,2,300,5,1,1.04
2024-10-26 03:00:00,3,300,5,1,2.7
2024-10-26 04:00:00,4,300,5,1,0.0
2024-10-26 05:00:00,5,300,5,1,0.95
2024-10-26 06:00:00,6,300,5,1,5.98
2024-10-26 07:00:00,7,300,5,1,5.4
2024-10-26 08:00:00,8,300,5,1,6.94
2024-10-26 09:00:00,9,300,5,1,7.38
2024-10-26 10:00:00,10,300,5,1,3.62
2024-10-26 11:00:00,11,300,5,1,1.55
2024-10-26 12:00:00,12,300,5,1,4.06
2024-10-26 13:00:00,13,300,5,1,3.74
2024-10-26 14:00:00,14,300,5,1,3.91
2024-10-26 15:00:00,15,300,5,1,4.08
2024-10-26 16:00:00,16,300,5,1,2.87
2024-10-26 17:00:00,17,300,5,1,3.85
2024-10-26 18:00:00,18,300,5,1,7.06
2024-10-26 19:00:00,19,300,5,1,10.55
2024-10-26 20:00:00,20,300,5,1,7.81
2024-10-26 21:00:00,21,300,5,1,5.45
2024-10-26 22:00:00,22,300,5,1,6.45
2024-10-26 23:00:00,23,300,5,1,2.26
2024-10-27 00:00:00,0,301,6,1,1.64
2024-10-27 01:00:00,1,301,6,1,1.48
2024-10-27 02:00:00,2,301,6,1,0.89
2024-10-27 03:00:00,3,301,6,1,1.29
2024-10-27 04:00:00,4,301,6,1,1.27
2024-10-27 05:00:00,5,301,6,1,0.29
2024-10-27 06:00:00,6,301,6,1,6.82
2024-10-27 07:00:00,7,301,6,1,6.37
2024-10-27 08:00:00,8,301,6,1,3.51
2024-10-27 09:00:00,9,301,6,1,5.08
2024-10-27 10:00:00,10,301,6,1,3.41
2024-10-27 11:00:00,11,301,6,1,2.76
2024-10-27 12:00:00,12,301,6,1,2.67
2024-10-27 13:00:00,13,301,6,1,4.09
2024-10-27 14:00:00,14,301,6,1,2.15
2024-10-27 15:00:00,15,301,6,1,2.93
2024-10-27 16:00:00,16,301,6,1,4.22
2024-10-27 17:00:00,17,301,6,1,4.09
2024-10-27 18:00:00,18,301,6,1,7.78
2024-10-27 19:00:00,19,301,6,1,6.19
2024-10-27 20:00:00,20,301,6,1,4.47
2024-10-27 21:00:00,21,301,6,1,7.41
2024-10-27 22:00:00,22,301,6,1,7.03
2024-10-27 23:00:00,23,301,6,1,2.58
2024-10-28 00:00:00,0,302,0,0,1.1
2024-10-28 01:00:00,1,302,0,0,0.52
2024-10-28 02:00:00,2,302,0,0,1.64
2024-10-28 03:00:00,3,302,0,0,1.02
2024-10-28 04:00:00,4,302,0,0,1.37
2024-10-28 05:00:00,5,302,0,0,0.71
2024-10-28 06:00:00,6,302,0,0,5.44
2024-10-28 07:00:00,7,302,0,0,5.11
2024-10-28 08:00:00,8,302,0,0,4.13
2024-10-28 09:00:00,9,302,0,0,4.98
2024-10-28 10:00:00,10,302,0,0,2.77
2024-10-28 11:00:00,11,302,0,0,2.84
2024-10-28 12:00:00,12,302,0,0,3.65
2024-10-28 13:00:00,13,302,0,0,2.91
2024-10-28 14:00:00,14,302,0,0,3.6
2024-10-28 15:00:00,15,302,0,0,3.37
2024-10-28 16:00:00,16,302,0,0,3.06
2024-10-28 17:00:00,17,302,0,0,3.69
2024-10-28 18:00:00,18,302,0,0,10.27
2024-10-28 19:00:00,19,302,0,0,6.11
2024-10-28 20:00:00,20,302,0,0,8.35
2024-10-28 21:00:00,21,302,0,0,7.02
2024-10-28 22:00:00,22,302,0,0,6.07
2024-10-28 23:00:00,23,302,0,0,2.01
2024-10-29 00:00:00,0,303,1,0,0.0
2024-10-29 01:00:00,1,303,1,0,0.54
2024-10-29 02:00:00,2,303,1,0,0.17
2024-10-29 03:00:00,3,303,1,0,0.74
2024-10-29 04:00:00,4,303,1,0,1.23
2024-10-29 05:00:00,5,303,1,0,0.68
2024-10-29 06:00:00,6,303,1,0,4.61
2024-10-29 07:00:00,7,303,1,0,4.95
2024-10-29 08:00:00,8,303,1,0,6.75
2024-10-29 09:00:00,9,303,1,0,3.77
2024-10-29 10:00:00,10,303,1,0,2.36
2024-10-29 11:00:00,11,303,1,0,3.92
2024-10-29 12:00:00,12,303,1,0,2.81
2024-10-29 13:00:00,13,303,1,0,2.59
2024-10-29 14:00:00,14,303,1,0,1.7
2024-10-29 15:00:00,15,303,1,0,3.27
2024-10-29 16:00:00,16,303,1,0,2.33
2024-10-29 17:00:00,17,303,1,0,3.13
2024-10-29 18:00:00,18,303,1,0,6.99
2024-10-29 19:00:00,19,303,1,0,9.3
2024-10-29 20:00:00,20,303,1,0,6.63
2024-10-29 21:00:00,21,303,1,0,6.72
2024-10-29 22:00:00,22,303,1,0,8.92
2024-10-29 23:00:00,23,303,1,0,1.33
2024-10-30 00:00:00,0,304,2,0,0.96
2024-10-30 01:00:00,1,304,2,0,1.97
2024-10-30 02:00:00,2,304,2,0,1.1
2024-10-30 03:00:00,3,304,2,0,1.0
2024-10-30 04:00:00,4,304,2,0,0.86
2024-10-30 05:00:00,5,304,2,0,1.06
2024-10-30 06:00:00,6,304,2,0,8.81
2024-10-30 07:00:00,7,304,2,0,6.72
2024-10-30 08:00:00,8,304,2,0,5.0
2024-10-30 09:00:00,9,304,2,0,5.82
2024-10-30 10:00:00,10,304,2,0,3.56
2024-10-30 11:00:00,11,304,2,0,7.0
2024-10-30 12:00:00,12,304,2,0,2.55
2024-10-30 13:00:00,13,304,2,0,3.2
2024-10-30 14:00:00,14,304,2,0,3.2
2024-10-30 15:00:00,15,304,2,0,2.97
2024-10-30 16:00:00,16,304,2,0,3.01
2024-10-30 17:00:00,17,304,2,0,4.89
2024-10-30 18:00:00,18,304,2,0,6.37
2024-10-30 19:00:00,19,304,2,0,6.77
2024-10-30 20:00:00,20,304,2,0,7.55
2024-10-30 21:00:00,21,304,2,0,5.65
2024-10-30 22:00:00,22,304,2,0,4.85
2024-10-30 23:00:00,23,304,2,0,2.18
2024-10-31 00:00:00,0,305,3,0,3.04
2024-10-31 01:00:00,1,305,3,0,0.84
2024-10-31 02:00:00,2,305,3,0,1.15
2024-10-31 03:00:00,3,305,3,0,0.0
2024-10-31 04:00:00,4,305,3,0,0.52
2024-10-31 05:00:00,5,305,3,0,1.69
2024-10-31 06:00:00,6,305,3,0,8.59
2024-10-31 07:00:00,7,305,3,0,5.96
2024-10-31 08:00:00,8,305,3,0,4.7
2024-10-31 09:00:00,9,305,3,0,4.09
2024-10-31 10:00:00,10,305,3,0,2.38
2024-10-31 11:00:00,11,305,3,0,7.59
2024-10-31 12:00:00,12,305,3,0,3.83
2024-10-31 13:00:00,13,305,3,0,3.06
2024-10-31 14:00:00,14,305,3,0,2.53
2024-10-31 15:00:00,15,305,3,0,1.99
2024-10-31 16:00:00,16,305,3,0,3.08
2024-10-31 17:00:00,17,305,3,0,2.87
2024-10-31 18:00:00,18,305,3,0,5.03
2024-10-31 19:00:00,19,305,3,0,6.48
2024-10-31 20:00:00,20,305,3,0,5.04
2024-10-31 21:00:00,21,305,3,0,10.6
2024-10-31 22:00:00,22,305,3,0,4.81
2024-10-31 23:00:00,23,305,3,0,1.89
2024-11-01 00:00:00,0,306,4,0,1.34
2024-11-01 01:00:00,1,306,4,0,1.07
2024-11-01 02:00:00,2,306,4,0,1.25
2024-11-01 03:00:00,3,306,4,0,5.17
2024-11-01 04:00:00,4,306,4,0,1.38
2024-11-01 05:00:00,5,306,4,0,1.05
2024-11-01 06:00:00,6,306,4,0,6.59
2024-11-01 07:00:00,7,306,4,0,4.23
2024-11-01 08:00:00,8,306,4,0,4.0
2024-11-01 09:00:00,9,306,4,0,4.47
2024-11-01 10:00:00,10,306,4,0,2.78
2024-11-01 11:00:00,11,306,4,0,2.73
2024-11-01 12:00:00,12,306,4,0,7.31
2024-11-01 13:00:00,13,306,4,0,2.69
2024-11-01 14:00:00,14,306,4,0,3.14
2024-11-01 15:00:00,15,306,4,0,3.0
2024-11-01 16:00:00,16,306,4,0,3.73
2024-11-01 17:00:00,17,306,4,0,3.28
2024-11-01 18:00:00,18,306,4,0,4.85
2024-11-01 19:00:00,19,306,4,0,5.73
2024-11-01 20:00:00,20,306,4,0,5.5
2024-11-01 21:00:00,21,306,4,0,3.51
2024-11-01 22:00:00,22,306,4,0,7.9
2024-11-01 23:00:00,23,306,4,0,2.02
2024-11-02 00:00:00,0,307,5,1,1.14
2024-11-02 01:00:00,1,307,5,1,1.64
2024-11-02 02:00:00,2,307,5,1,0.96
2024-11-02 03:00:00,3,307,5,1,0.91
2024-11-02 04:00:00,4,307,5,1,1.47
2024-11-02 05:00:00,5,307,5,1,0.73
2024-11-02 06:00:00,6,307,5,1,8.49
2024-11-02 07:00:00,7,307,5,1,5.53
2024-11-02 08:00:00,8,307,5,1,6.42
2024-11-02 09:00:00,9,307,5,1,3.14
2024-11-02 10:00:00,10,307,5,1,3.96
2024-11-02 11:00:00,11,307,5,1,2.12
2024-11-02 12:00:00,12,307,5,1,3.96
2024-11-02 13:00:00,13,307,5,1,3.39
2024-11-02 14:00:00,14,307,5,1,2.46
2024-11-02 15:00:00,15,307,5,1,4.8
2024-11-02 16:00:00,16,307,5,1,4.3
2024-11-02 17:00:00,17,307,5,1,4.02
2024-11-02 18:00:00,18,307,5,1,7.35
2024-11-02 19:00:00,19,307,5,1,7.54
2024-11-02 20:00:00,20,307,5,1,5.2
2024-11-02 21:00:00,21,307,5,1,5.08
2024-11-02 22:00:00,22,307,5,1,8.91
2024-11-02 23:00:00,23,307,5,1,4.51
2024-11-03 00:00:00,0,308,6,1,1.31
2024-11-03 01:00:00,1,308,6,1,1.2
2024-11-03 02:00:00,2,308,6,1,0.81
2024-11-03 03:00:00,3,308,6,1,1.27
2024-11-03 04:00:00,4,308,6,1,1.22
2024-11-03 05:00:00,5,308,6,1,2.0
2024-11-03 06:00:00,6,308,6,1,3.95
2024-11-03 07:00:00,7,308,6,1,5.59
2024-11-03 08:00:00,8,308,6,1,3.76
2024-11-03 09:00:00,9,308,6,1,9.79
2024-11-03 10:00:00,10,308,6,1,8.06
2024-11-03 11:00:00,11,308,6,1,3.79
2024-11-03 12:00:00,12,308,6,1,2.82
2024-11-03 13:00:00,13,308,6,1,3.58
2024-11-03 14:00:00,14,308,6,1,2.78
2024-11-03 15:00:00,15,308,6,1,2.78
2024-11-03 16:00:00,16,308,6,1,2.43
2024-11-03 17:00:00,17,308,6,1,3.23
2024-11-03 18:00:00,18,308,6,1,5.91
2024-11-03 19:00:00,19,308,6,1,10.96
2024-11-03 20:00:00,20,308,6,1,8.41
2024-11-03 21:00:00,21,308,6,1,7.47
2024-11-03 22:00:00,22,308,6,1,7.22
2024-11-03 23:00:00,23,308,6,1,1.88
2024-11-04 00:00:00,0,309,0,0,1.38
2024-11-04 01:00:00,1,309,0,0,1.62
2024-11-04 02:00:00,2,309,0,0,0.73
